seiban,fX,fY,prefectures
SB7102：鉄建建設（株）　気仙トンネル：BatchPack500,141.61861,39.0262,03岩手県
SB3217：盛岡カイハツ生コンクリート（株）　ニ戸工場：DASH-H167EvoⅡ110T-TRIU　DSH-167,141.23535,40.29639,03岩手県
SB9213：（株）田中工業所：操作盤ｍｋ－２,141.15121,39.71155,03岩手県
SN-832：紫波カイハツ生コンクリート（株）　本社工場：BP他社プラント（IHI）　SL-Fuzic（IHI盤連動）,141.15367,39.52791,03岩手県
SB3220：（株）トウブ石巻：DASH-H225EvoⅡ110H-TRIU　DSH-225,141.33064,38.43056,04宮城県
SB3259：（株）高野コンクリート：DASH-H225EvoⅣ180R-TRIU　DSH-225,141.44247,38.67193,04宮城県
SN1816：多摩生コンクリート工業（株）：BP他社プラント　DASH-Hｙper-275 DSH-275,140.94843,38.26345,04宮城県
SB3284：（株）セイア　女川原子力発電所工事：DASH-275EvoⅢ150T-ADV,141.4973,38.40244,04宮城県
SN1076：仙台中央生コン（株）：BP他社プラント　DSF-167ミキサ入替　it's-B Jr（ＩＴＢＪ）　ITBJ,140.89479,38.19378,04宮城県
SN1174：（株）富谷金物：FSF-1000,140.886,38.40573,04宮城県
SB2825：（株）岡崎工業所：ＮＲＡⅡ－１０ＩＴＢ－１６７Ｐ　ＩＴＢ,141.00172,38.83241,04宮城県
SB3170：（株）タイハク　名取工場：DASH-N275EvoⅣ150H　200N-275,140.88715,38.15956,04宮城県
SB3173：気仙沼・南三陸復興生コンJV　本吉プラント：DASH-N225EvoⅡ110T　200N-225,141.51871,38.75537,04宮城県
SB3192：石菱コンクリート（株）：DASH-H225EvoⅣ180R-TRIU　DSH-225,141.19104,38.52169,04宮城県
SB5527：前田コンクリート工業（株）：ＢＰＨ１００Ｔ×１,140.88823,37.92989,04宮城県
SN1637：（株）登米共同生コン：BP他社プラント　DASH-200N-167,141.09521,38.68692,04宮城県
SN1533：角田レミコン（株）　本社工場：BP他社プラント　中古BP移設,140.78104,37.95159,04宮城県
SN1546：気仙沼地区生コンクリート協同組合　大島工場：BP他社プラント　骨材供給・生コン搬送設備,141.60796,38.87151,04宮城県
SN1547：エスオーエンジニアリング（株）：固化材生産設備　FSF-2000単品納入,141.01344,38.27297,04宮城県
SB3246：仙台東部生コン（株）：DASH-H225EvoⅡ110R-TRIU DSH-225,141.02226,38.28464,04宮城県
ZZ2481：（有）アール・コマ：BP他社プラント,140.9792,38.83443,04宮城県
ZZ2482：いずみ興産（株）：BP他社プラント,140.79216,38.27591,04宮城県
ZZ2483：（株）オナガワ：BP他社プラント,141.42261,38.43609,04宮城県
ZZ2484：（株）カルヤード：BP他社プラント,141.44524,38.63415,04宮城県
ZZ2485：大協企業（株）　北宮城生コン工場：BP他社プラント,141.01619,38.71054,04宮城県
ZZ2486：（有）髙澤産業：BP他社プラント,140.89998,38.3141,04宮城県
ZZ2487：宮城カイハツ（株）：BP他社プラント,140.87202,38.09176,04宮城県
ZZ2212：鳴子生コン（株）　工場（操業停止中）：BP他社プラント,140.70807,38.73805,04宮城県
ZZ2210：角田レミコン（株）　震災復興生コン：BP他社プラント,140.89664,38.04349,04宮城県
ZZ2211：（株）カルヤード　東北コンクリート気仙沼工場：BP他社プラント,141.55128,38.80605,04宮城県
SB2107：北部生コンクリート（株）：Ｍ９Ｃ－１５０Ｐ－６Ｔ　M9TRI-167P-7(T)　TRIU DSH-167,141.55098,38.88578,04宮城県
SB2931：（株）セイア　女川原子力発電所工事：ＤＡＳＨ－１６７Ｂ２－ＳＩＴＢ,141.4973,38.40244,04宮城県
SB2887：川崎生コン（株）：DASH-110A-VⅡ,140.66524,38.18816,04宮城県
SN1971：（株）大崎共同生コン　南工場：BP他社プラント　DASH-Hyper-225ミキサ入替（中古移設）　DSH-225,140.87999,38.46728,04宮城県
SN2076：（株）大崎共同生コン　東工場：BP他社プラント　DASH-Hyper-167 CyberAdvance　ADV,140.9985,38.56757,04宮城県
SN1500：東北建材産業（株）　カイハツ生コン工場：BP他社プラント　200N-225ミキサ入替,140.95207,38.26344,04宮城県
ZZ0277：（株）大崎共同生コン　北工場：BP他社プラント,140.86594,38.65586,04宮城県
ZZ0259：仙台カイハツ生コンクリート（株）：BP他社プラント,140.95987,38.41376,04宮城県
ZZ0260：（株）大崎共同生コン　西工場：BP他社プラント,140.82324,38.57936,04宮城県
ZZ0261：泉コンクリート工業（株）：BP他社プラント,140.81221,38.40621,04宮城県
ZZ0262：仙台生コンクリート（株）：BP他社プラント,140.97449,38.27479,04宮城県
ZZ0263：多賀城カイハツ生コン（株）：BP他社プラント,140.99225,38.28239,04宮城県
ZZ0264：渡兵レミコン（株）：BP他社プラント,140.95555,38.25409,04宮城県
ZZ0265：河南生コンクリート（株）：BP他社プラント,141.27547,38.48151,04宮城県
ZZ0266：富士生コンクリート（株）：BP他社プラント,141.27547,38.48151,04宮城県
ZZ0267：（株）平成生コンクリート：BP他社プラント,141.31721,38.41585,04宮城県
ZZ0268：（株）ティーケー生コン：BP他社プラント,140.92841,38.26059,04宮城県
ZZ0269：（株）佐沼生コン：BP他社プラント,141.19209,38.67576,04宮城県
ZZ0270：（有）迫生コン：BP他社プラント,141.27798,38.6997,04宮城県
ZZ0272：丸宮コンクリート工業（株）：BP他社プラント,141.25578,38.61392,04宮城県
ZZ0273：（株）中塩物産　生コンクリート事業所：BP他社プラント,141.18619,38.48341,04宮城県
ZZ0275：角田レミコン（株）：BP他社プラント,140.86244,37.99404,04宮城県
ZZ0276：（有）大一生コン：BP他社プラント,140.86662,37.98497,04宮城県
ZZ0246：気仙沼小野田レミコン（株）：BP他社プラント,141.58128,38.85026,04宮城県
ZZ0247：仙南生コンクリート（株）　釜房工場：BP他社プラント,140.73387,38.20375,04宮城県
ZZ0248：（株）気仙沼共同生コン：BP他社プラント,141.51978,38.72523,04宮城県
ZZ0249：（有）東洋生コンクリート：BP他社プラント,140.66447,38.0447,04宮城県
ZZ0250：（株）カイハツ生コン　気仙沼工場：BP他社プラント,141.53302,38.91339,04宮城県
ZZ0251：仙南生コンクリート（株）：BP他社プラント,140.68974,38.03744,04宮城県
ZZ0252：白石生コンクリート（株）：BP他社プラント,140.64365,38.037,04宮城県
ZZ0253：（株）築館生コン：BP他社プラント,141.01404,38.74103,04宮城県
ZZ0254：（株）タイハク　本社工場：BP他社プラント,140.78522,38.21495,04宮城県
ZZ0255：仙台日立生コン（株）：BP他社プラント,140.92184,38.30542,04宮城県
ZZ0256：東北太平洋生コン（株）　本社工場：BP他社プラント,140.88495,38.14642,04宮城県
ZZ0257：石巻カイハツ生コンクリート（株）：BP他社プラント,141.2394,38.42918,04宮城県
ZZ0258：（株）吉田レミコン　仙台工場：BP他社プラント,140.94928,38.40014,04宮城県
SB1434：（株）環境施設　未来生コン：ＢＰＵ－Ｈ３００２ＰＩＬＴ　ＩＴＢ,141.00488,38.25975,04宮城県
ZZ0292：（株）安藤組　アドコン仙台：BP他社プラント,141.00468,38.26161,04宮城県
SB2496：カネカ生コン（株）：ＲＡⅢ－１５Ｓ－２００Ｐ－７　CTF,141.25549,38.42595,04宮城県
SB2551：川崎生コン（株）：NRAⅡ-10a-167P-6　DSF-167　TRIU,140.66524,38.18816,04宮城県
SB2385：宮城県南生コン（株）：Ⅲ－１２Ｓ－２００Ｐ－７Ｃ　ITBP,140.73436,38.04181,04宮城県
SB3245：男鹿合同生コン（株）：DASH-H167EvoⅡ110R-TRIU DSH-167,139.91345,39.91178,05秋田県
SN1939：（株）セイア　成瀬ダム：骨材計量装置,140.70999,39.10082,05秋田県
SN1792：中田建設（株）：定置式コンクリートポンプ(NCP9S-B),140.10524,39.71539,05秋田県
SB3147：盛岡カイハツ生コンクリート（株）　大曲カイハツ生コン工場：DASH-N167-EvoⅡ　TRI　200N-167,140.48541,39.43069,05秋田県
SB3134：東北化学工業（株）　三千刈生コン工場：DASH-N167Evo1095R-TRI　200N-167,140.10287,39.74077,05秋田県
SN-828：北秋生コン（株）：BP他社プラント　セメント供給装置,140.42484,40.26691,05秋田県
ZZ2453：（株）OGACHI：BP他社プラント,140.71149,39.68855,05秋田県
ZZ2454：中友商事（株）：BP他社プラント,140.01256,40.18147,05秋田県
ZZ2455：鳥海プラント（株）：BP他社プラント,140.02895,39.42299,05秋田県
ZZ2456：（株）奈良工務店：BP他社プラント,140.09419,39.70202,05秋田県
ZZ2213：（株）OGACHI　コスモテック玉川（操業停止中）：BP他社プラント,140.44771,39.48709,05秋田県
ZZ2214：南秋北陸生コン（株）　本社工場（操業停止中）：BP他社プラント,140.09081,39.91942,05秋田県
SB2327：秋南アサノコンクリート（株）　雄和工場：Ⅲ－１２Ｐ－１５０Ｐ－７ＣＤ　CTF,140.17244,39.57379,05秋田県
SB2780：（株）トーセキプロダクツ：ＮＲＡⅡ－１５０Ｐ　ITBR,140.04094,39.81733,05秋田県
SB2620：秋田土建（株）　米内沢工場：ＮＲＡⅢ－２００Ｐ　ITBF,140.37283,40.12515,05秋田県
SB2621：井川生コン（株）：ＮＲＡⅢ－１５０Ｐ　ITBP,140.06218,39.90723,05秋田県
SB2700：秋北生コンクリート（株）：ＮＲＡⅡ－１５０Ｐ　CTF,140.05209,40.19156,05秋田県
ZZ0293：秋田カイハツ生コンクリート（株）：BP他社プラント,140.08154,39.72729,05秋田県
ZZ0312：（株）湯沢生コン　増田工場：BP他社プラント,140.55415,39.21167,05秋田県
ZZ0313：（株）湯沢生コン　湯沢工場：BP他社プラント,140.47978,39.15857,05秋田県
ZZ0295：秋田中央生コン（株）　秋田工場：BP他社プラント,140.05901,39.7756,05秋田県
ZZ0296：秋田県南生コン（株）　横手工場：BP他社プラント,140.55823,39.28333,05秋田県
ZZ0297：秋田合同生コン（株）：BP他社プラント,140.08217,39.71089,05秋田県
ZZ0298：東北太平洋生コン（株）　協和工場：BP他社プラント,140.30524,39.61792,05秋田県
ZZ0299：角弘生コンクリート（株）：BP他社プラント,140.54015,40.27479,05秋田県
ZZ0300：秋田生コンクリート（株）：BP他社プラント,140.11394,39.69833,05秋田県
ZZ0301：田仲コンクリート工業（株）：BP他社プラント,140.47791,39.48634,05秋田県
ZZ0302：由利カイハツ生コンクリート（株）：BP他社プラント,140.07498,39.38021,05秋田県
ZZ0303：秋田県南生コン（株）　大曲工場：BP他社プラント,140.464,39.48426,05秋田県
ZZ0304：（株）鹿角レミコン：BP他社プラント,140.78058,40.237,05秋田県
ZZ0305：堀江建材（株）　生コン工場：BP他社プラント,140.50189,40.24377,05秋田県
ZZ0308：ティージー生コン（株）：BP他社プラント,140.31926,40.22274,05秋田県
ZZ0309：秋南デンカ生コン（株）：BP他社プラント,140.52895,39.59678,05秋田県
ZZ0310：能代中央生コン（株）：BP他社プラント,140.02681,40.27376,05秋田県
ZZ0311：日本海生コン（株）：BP他社プラント,139.90526,39.1772,05秋田県
ZZ2888：矢島生コン（株）：BP他社プラント,140.13115,39.241,05秋田県
SN1517：秋南アサノコンクリート（株）　本社工場：BP他社プラント　200N-125・ITBP操作盤入替,140.44566,39.33762,05秋田県
SN0992：十和田カイハツ生コンクリート（株） 本社工場：BP他社プラント　DSF-225　操作盤入替（ＩＴＢ）,140.77652,40.26136,05秋田県
SB2893：奥山建設（株）・東根生コン工場：ＤＡＳＨ－１６７Ｂ２－ＩＴＢ,140.37697,38.42533,06山形県
SB3174：（有）ミツワ生コン：DASH-N225EvoⅡ110T-TRI　TRIU　200N-225,140.37733,38.31533,06山形県
SN1557：（有）ミツワ生コン：ＳＦ１５００　SB2551川崎生コン（株）ミキサ転売,140.37733,38.31533,06山形県
SN-171：山形生コン：BP他社プラント　ＳＦ－２０００,140.26262,38.19786,06山形県
SN1589：アシストアーバン工業（株）：BP他社プラント　DASH-200N-167,140.15056,38.01444,06山形県
ZZ2468：（株）柿崎工務所：BP他社プラント,140.08983,38.75547,06山形県
ZZ2469：神室工業（株）：BP他社プラント,140.23657,38.86695,06山形県
ZZ2470：サガエコンテック（株）：BP他社プラント,140.2487,38.38599,06山形県
ZZ2471：（株）三幸：BP他社プラント,139.93558,38.80071,06山形県
ZZ2472：白井建設工業（株）：BP他社プラント,140.07108,37.92992,06山形県
ZZ2473：（株）鈴木工務店　白鷹生コン工場：BP他社プラント,140.08679,38.18783,06山形県
ZZ2474：第一相互物産（株）：BP他社プラント,140.28587,38.40181,06山形県
ZZ2475：（株）高橋工務店：BP他社プラント,139.75542,38.05333,06山形県
ZZ2476：鶴岡砂利企業（株）：BP他社プラント,139.85912,38.67259,06山形県
ZZ2477：東海林建設（株）：BP他社プラント,140.38702,38.3217,06山形県
ZZ2478：山形陸上運送（株）：BP他社プラント,140.1386,37.9251,06山形県
ZZ2479：ヤマリョー（株）：BP他社プラント,139.84456,38.76137,06山形県
ZZ2215：新庄生コンクリート（株）　向町生コン工場（操業停止中）：BP他社プラント,140.52066,38.75508,06山形県
ZZ2216：鶴岡砂利企業（株）　温海生コンクリート工場（操業停止中）：BP他社プラント,139.65776,38.6455,06山形県
ZZ2217：（株）丸吉奥山組　丸吉レミコン：BP他社プラント,140.33389,38.37003,06山形県
SB2244：（株）伊藤組　生コンクリート工場：Ⅲ－１０Ｐ－１５０Ｐ－７,139.80273,38.57625,06山形県
